CODIGO_ESTADO;ESTADO;CODIGO_MUNICIPIO;MUNICIPIO;CODIGO_PARROQUIA;PARROQUIA;CODIGO_CENTRO;CENTRO;DIRECCION;CANTIDAD_MESAS;MESAS_AUTO;VENEZOLANOS;EXTRANJEROS;ELECTORES;TRANSMISION
21;EDO. ZULIA;9;MP. SUCRE;6;PQ. EL BATEY;210906002;ESC BOLIVARIANA PREVOCACIONAL GIBRALTAR;BARRIO: JAIME LUSINCHI. FRENTE CALLE SILLONERA. IZQUIERDA SENDERO YUSMARY RAMIREZ. DERECHA CALLE EL RIO. REFERENCIA AVENIDA 3 NUMERO 28 CASERIO SAN JUAN;3;3;1361;0;1361;T
21;EDO. ZULIA;9;MP. SUCRE;6;PQ. EL BATEY;210906003;ESCUELA BOLIVARIANA PALO DE FLORES;CASER÷O: PALO DE FLORES. FRENTE CALLE PRINCIPAL. IZQUIERDA CALLE LAS PALMA. DERECHA CALLE EL TANQUE DE AGUA. REFERENCIA CARO 37 CASERIO PALO DE FLORES;1;1;378;0;378;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;1;PQ. ANDRES BELLO (KM 48);211001001;UNIDAD EDUCATIVA ESTADAL BETHY RIOS;SECTOR: LOS AZAJARITOS. FRENTE AVENIDA KM. 48 VIA A PERIJA. IZQUIERDA CALLE ESTACION 6. DERECHA CAMINO CASA DE FAMILIA LEAL PALMAR. REFERENCIA CARRETERA VIA PERIJA KILOMETRO 48 VIA PRINCIPAL LOS SAJARITOS;6;6;2977;0;2977;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;1;PQ. ANDRES BELLO (KM 48);211001002;UNIDAD EDUCATIVA ESTADAL MAESTRA ELISA FARIA;SECTOR: INMACULADA. FRENTE AVENIDA KILOMETRO. 56 VIA A PERIJA. IZQUIERDA CALLE AL LADO DEL PUESTO POLICIAL. DERECHA CALLE AMBULATORIO. REFERENCIA CARRETERA PERIJA KILOMETRO 56;4;4;2242;0;2242;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;1;PQ. ANDRES BELLO (KM 48);211001003;ESCUELA BASICA BOLIVARIANA LA PI•ATA;SECTOR: LA PINATA. FRENTE CALLE PRINCIPAL. IZQUIERDA CAMINO CASA DE LA SRA. JUANITA. DERECHA CALLE 1. REFERENCIA CARRETERA PERIJA KILOMETRO 61;2;2;869;0;869;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;1;PQ. ANDRES BELLO (KM 48);211001004;ESCUELA BOLIVARIANA LA CEPEDA;SECTOR LA CEPEDA FRENTE AVENIDA KILOMETRO. 23. IZQUIERDA CALLE 1. DERECHA CALLEJ‡N GRANJA SR. BLADIMIRO KILOMETRO 23 CARRETERA A PERIJA CASA;1;1;105;0;105;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;2;PQ. POTRERITOS;211002001;UNIDAD EDUCATIVA NACIONAL CACIQUE MARA;SECTOR EL CENTRO FRENTE AVENIDA 1. DERECHA CALLE 1. IZQUIERDA CALLEJ‡N CASERIO CALLE 1 SAN JOSE DE POTRERITOS CASA;6;6;3519;0;3519;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;2;PQ. POTRERITOS;211002002;UNIDAD EDUCATIVA  LOURDES  RINCON;CASERIO EL CURARIRE AVENIDA PRINCIPAL;2;2;1085;0;1085;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;3;PQ. EL CARMELO;211003001;UNIDAD EDUCATIVA NACIONAL ROBERTO GONZALEZ;SECTOR: EL CENTRO. FRENTE CALLE PLAZA RAFAEL URDANETA. IZQUIERDA CAMINO LAGO DE MARACAIBO. DERECHA AVENIDA PRINCIPAL. REFERENCIA AVENIDA PRINCIPAL EL CARMELO DIAGONAL A LA IGLESIA;9;9;5213;0;5213;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;3;PQ. EL CARMELO;211003002;UNIDAD EDUCATIVA SE•OR FEBRES NAVA;SECTOR: CAMPO ALEGRE. FRENTE CALLE 3. IZQUIERDA AVENIDA PRINCIPAL. DERECHA CALLE 4. REFERENCIA CAMPO ALEGRE;2;2;947;0;947;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;4;PQ. CHIQUINQUIRA;211004001;UNIDAD EDUCATIVA ESTADAL MAESTRO FRANCISCO ESPARZA;SECTOR: LA ENSENADA. FRENTE CALLE 4 # 116. IZQUIERDA AVENIDA 2. DERECHA CALLEJ‡N VIA A NUEVO PALMAREJO. REFERENCIA CALLE 4 NUMERO 106 LA ENSENADA;6;6;3034;0;3034;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;4;PQ. CHIQUINQUIRA;211004002;ESCUELA  BASICA ESTADAL GIRALDOT;URBANIZACI‡N: NUEVO PALMAREJO. FRENTE CALLE 9. IZQUIERDA PROLONGACI‡N CENTRO EDUCATIVO NACIONAL SIMONCITO URDANETA. DERECHA CALLE 9. REFERENCIA URBANIZACION NUEVO PALMAREJO AVENIDA PRINCIPAL SECTOR 19;6;6;3499;0;3499;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;4;PQ. CHIQUINQUIRA;211004003;CENTRO EDUCATIVO INICIAL SIMONCITO URDANETA;URBANIZACI‡N NUEVO PALMAREJO DERECHA CALLE 16 EL ROSARIO. FRENTE CALLE 16 EL ROSARIO. IZQUIERDA PROLONGACI‡N MODULO BARRIO ADENTRO URBANIZACION NUEVO PALMAREJO AVENIDA PRINCIPAL SECTOR 19 CASA;3;3;1513;0;1513;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;5;PQ. CONCEPCION;211005001;ESCUELA BASICA ESTADAL SILVIO GALVIZ;SECTOR: LA PLAZA. FRENTE AVENIDA PRINCIPAL. IZQUIERDA CALLE 36. 97. DERECHA CALLE 37.98. REFERENCIA AVENIDA PRINCIPAL NUMERO 37-98 LA CONCEPCION;8;8;4424;0;4424;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;5;PQ. CONCEPCION;211005002;UNIDAD EDUCATIVA NACIONAL CARACCIOLO PARRA LEON;VIVIENDA RURAL EL TOPITO AVENIDA PRINCIPAL LA CONCEPCION;5;5;2725;0;2725;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;5;PQ. CONCEPCION;211005003;UNIDAD EDUCATIVA MAESTRO AUDIO URDANETA;SECTOR: EL TOPITO. FRENTE AVENIDA PRINCIPAL CORREDOR VIAL DR. OLEGARIO HERNANDEZ. IZQUIERDA CALLE 16. DERECHA CALLE 14. REFERENCIA AVENIDA PRINCIPAL DR. OLEGARIO HERNANDEZ. ELTOPITO, AL LADO DEL ESTADIO;5;5;2556;0;2556;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;5;PQ. CONCEPCION;211005004;PRESCOLAR NACIONAL RIVERAS DEL LAGO;SECTOR: EL TOPITO, CALLE 4 DIVINO NINO. FRENTE CALLE 4 DIVINO NINO. IZQUIERDA PICA AL LADO DE LA CANCHA DEPORTIVA EL TOPITO. DERECHA AVENIDA 3. REFERENCIA URBANIZACION RURAL EL TOPITO SEDE ALDEAS INFANTILES;2;2;1045;0;1045;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;5;PQ. CONCEPCION;211005005;JARDIN DE  INFACIA NACIONAL SILVIO GALVIZ;SECTOR: LA PLAZA. FRENTE CALLE 37. 98. IZQUIERDA AVENIDA 1. DERECHA AVENIDA PRINCIPAL. REFERENCIA AVENIDA 1 N1 37-98 SECTOR LA PLAZA;4;4;1925;0;1925;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;5;PQ. CONCEPCION;211005006;UNIDAD EDUCATIVA BOLIVARIANA LOS POZOS;SECTOR: LOS POZOS. FRENTE AVENIDA 6. IZQUIERDA CALLE 9 CASA DE FAMILIA ELI GARCIA. DERECHA CALLEJ‡N TERRENO PROPPIEDAD DE LA SRA. ARTIAGA. REFERENCIA CALLE EL CEMENTERIO SECTOR LOS POZOS LA CA•ADA;5;5;2669;0;2669;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;5;PQ. CONCEPCION;211005007;ESCUELA BASICA NACIONAL DOCTOR OLEGARIO HERNANDEZ;SECTOR PARRAL DEL SUR FRENTE AVENIDA 1A. IZQUIERDA CALLEJ‡N VIA A LA PLAYA SECTOR EL PARRAL DEL SUR AVENIDA PRINCIPAL LA CA•ADA EDIFICIO;7;7;3628;0;3628;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;5;PQ. CONCEPCION;211005008;PREESCOLAR NACIONAL LA CONCEPCION;SECTOR PARRAL DEL SUR FRENTE AVENIDA PRINCIPAL. DERECHA CALLEJ‡N ESCUELA BASICA NACIONAL DOCTOR OLEGARIO HERNANDEZ. IZQUIERDA VEREDA FERRETERIA VS BADELL AVENIDA PRINCIPAL EL PARRAL DEL SUR LA CA•ADA CASA;3;3;1420;0;1420;T
21;EDO. ZULIA;10;MP. LA CA#ADA DE U.;5;PQ. CONCEPCION;211005009;ESCUELA BASICA. EL ZABILAR;AVENIDA PRINCIPAL CALLE 3 SECTOR EL ZABILAR;3;3;1401;0;1401;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;1;PQ. ELEAZAR LOPEZ C;211101001;UNIDAD EDUCATIVA NACIONAL COMBINADA MONTE OSCURO;SECTOR: MONTE OSCURO. FRENTE CALLEJ‡N OROPEZA. DERECHA CALLE PRINCIPAL MONTE OSCURO. REFERENCIA CARRETERA LARA ZULIA SECTOR EL MENITO;2;2;1012;0;1012;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;1;PQ. ELEAZAR LOPEZ C;211101002;ESCUELA  BOLIVARIANA PICA PICA;CASER÷O: PICA PICA. FRENTE AVENIDA KILOMETRO 26. REFERENCIA CARRETERA LARA ZULIA KILOMETRO 26 SECTOR PICA PICA;2;2;1187;0;1187;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102002;UNIDAD EDUCATIVA ESTADAL ANDRES BELLO (E.Z.A);SECTOR CASCO CENTRAL DERECHA AVENIDA BOLIVAR. IZQUIERDA AVENIDA VARGAS. FRENTE CALLE VENEZUELA CALLE VENEZUELA NUMERO 41 CIUDAD OJEDA CENTRO COMERCIAL;9;9;4818;0;4818;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102003;UNIDAD EDUCATIVA MUNICIPAL VENEZUELA;SECTOR CASCO CENTRAL FRENTE AVENIDA VARGAS. DERECHA CALLE CAMPO ELIAS. IZQUIERDA CALLE BERMUDEZ CALLE VARGAS NUMERO 183 CIUDAD OJEDA EDIFICIO;5;5;2426;0;2426;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102004;UNIDAD EDUCATIVA PRIVADA NACIONAL JUAN BOSCO;SECTOR: CASCO CENTRAL. FRENTE AVENIDA ARTERIAL 7 CRISTOBAL COLON. IZQUIERDA CALLE CARDON. DERECHA CALLE NUEVA. REFERENCIA CALLE TRUJILLO AL LADO PRO-GUARDIA CIUDAD OJEDA;5;5;2861;0;2861;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102005;ESCUELA BASICA ESTADAL PEDRO JULIO MANINAT;SECTOR: PIAR. FRENTE CALLE PIAR. IZQUIERDA CALLE NUEVA ESPARTA. DERECHA CALLE VARGAS. REFERENCIA CIUDAD OJEDA CALLE PIAR ENTRES CALLES VARGAS Y L;7;7;4022;0;4022;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102006;ESCUELA BASICA NACIONAL NUEVA LAGUNILLAS;URBANIZACI‡N: NUEVA LAGUNILLAS. FRENTE CALLE URDANETA. IZQUIERDA CALLE CAMPITO. DERECHA CALLE MERCADITO. REFERENCIA AVENIDA 41 URBANIZACION NUEVA LAGUNILLAS;9;9;4710;0;4710;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102007;ESCUELA ESTADAL MAESTRO. ADALBERTO GUTIERREZ;BARRIO: FALCON. FRENTE CALLE PRINCIPAL BARRIO FALCON. IZQUIERDA AVENIDA 43. DERECHA AVENIDA 44. REFERENCIA BARRIO FALCON ENTRE 43 Y CALLE 44;4;4;2025;0;2025;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102009;GRUPO ESCUELA NACIONAL VENEZUELA;URBANIZACI‡N NUEVA VENEZUELA DERECHA CALLE SAN ANTONIO. FRENTE CALLE 11. IZQUIERDA VEREDA 12 DIAGONAL A MERCAL CENTRO COMERCIAL;6;6;3445;0;3445;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102010;ESCUELA BASICA NACIONAL CIUDAD OJEDA;SECTOR: SANTA MONICA. FRENTE AVENIDA 34. IZQUIERDA AVENIDA SAN JOSE. DERECHA AVENIDA SANTA MONICA. REFERENCIA AVENIDA 34 CON CALLE SANTA MONICA BARRIO OBRERO FRENTE A LA PASARELA;9;9;4669;0;4669;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102011;LICEO NACIONAL DOCTOR. RAUL CUENCA;URBANIZACI‡N: LOPEZ CONTRERAS 2 ETAPA. FRENTE AVENIDA 34. IZQUIERDA CARRETERA N. DERECHA VEREDA AL FRENTE DEL SOL DE PERU. REFERENCIA AVENIDA 34 CARRETERA N CIUDAD OJEDA;6;6;3379;0;3379;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102012;ESCUELA BASICA. NACIONAL. BACHILLER. TORIBIO URDANETA;SECTOR: LAS MOROCHAS 1. FRENTE CALLE ANDRES BELLO. IZQUIERDA CALLE EL ROSARIO. DERECHA CALLE ESTUDIANTE. REFERENCIA CALLE ANDRES BELLO BARRIO LAS MOROCHAS CIUDAD OJEDA;8;8;4244;0;4244;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102013;ESCUELA BASICA NACIONAL FRANCISCO ANTONIO ZEA;AVENIDA 41 ENTRE CALLE MIRANDA Y VARGAS;7;7;3922;0;3922;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102014;ESCUELA BASICA NACIONAL CREACION BARRIO NUEVO;SECTOR: BARRIO NUEVO. FRENTE CALLE SANTA MARIA. IZQUIERDA AVENIDA INTERCOMUNAL. DERECHA CALLE SANTA MARIA. REFERENCIA ENTRANDO POR LA IGLESIA VIRGEN DEL VALLE;3;3;1598;0;1598;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102015;UNIDAD EDUCATIVA ESTADAL NEGRA MATEA;SECTOR: BARRIO UNION. FRENTE CALLE PERU. IZQUIERDA CALLE ECUADOR. DERECHA CALLE PERU. REFERENCIA BARRIO UNION CALLE BUENOS AIRES CIUDAD OJEDA AL FONDO DEL MODULO SERVICIO EN CONTRUCCION;5;5;2891;0;2891;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102016;ESCUELA NACIONAL LOS SAMANES;SECTOR: LOS SAMANES. FRENTE AVENIDA 42. IZQUIERDA CARRETERA O. DERECHA AVENIDA N. REFERENCIA CARRETERA 42 ENTRE LA NUMERO Y LA O BARRIO LOS SAMANES;10;10;5187;0;5187;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102017;ESCUELA BASICA NACIONAL LIBERTADOR;SECTOR: MONTE REY. FRENTE CALLE SAN BENITO. IZQUIERDA CALLE 34. DERECHA CALLE 41. REFERENCIA ENTRANDO POR EL TALLER PIWEN CALLE SAN BENITO SN BARRIO MONTERREY;5;5;2596;0;2596;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102018;UNIDAD EDUCATIVA ESTADAL PROFESOR ESTADAL HERNANDEZ TORO;SECTOR MARIO RICARDO VARGAS DERECHA CALLE INDEPENDENCIA. FRENTE CALLE ARAGUA. IZQUIERDA CALLEJ‡N LOS ROBLES CALLE ARAGUA 74 BARRIO LA PLAYA CIUDAD OJEDA ENTRANDO POR LA CALLE DEL MUELLE LIBERTADOR CENTRO COMERCIAL;3;3;1502;0;1502;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102019;ESCUELA BASICA BOLIVARIANA DOCTOR. ALBERTO CARNAVALI;URBANIZACI‡N: CIUDAD URDANETA. FRENTE CALLE 3. IZQUIERDA AVENIDA 4. DERECHA AVENIDA PRINCIPAL DOBLE VIA. REFERENCIA CARRTERA NACIONAL CIUDAD URDANETA SECTOR EL DANTO CIUDAD OJEDA;6;6;3275;0;3275;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102020;ESCUELA ELEAZAR LOPEZ CONTRERAS;URBANIZACI‡N: ELEAZAR LOPEZ CONTRERAS. FRENTE AVENIDA 3. IZQUIERDA CALLE 2. DERECHA AVENIDA 34. REFERENCIA AVENIDA 34 URBANIZACION LOPEZ CONTRERAS PRIMERA ETAPA;4;4;1809;0;1809;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102021;ESCUELA  BASICA NACIONAL DOCTOR BLAS VALBUENA;SECTOR: LAS MOROCHAS. FRENTE CARRETERA CALLE LA ANTENA. IZQUIERDA CARRETERA LA L. DERECHA CARRETERA LA INTERCOMUNAL. REFERENCIA SECTOR LAS MOROCHAS CALLE COLMENARES;2;2;1191;0;1191;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102022;UNIDAD EDUCATIVA PROFESOR MIGUEL ACOSTA SAIGNES;SECTOR SEGUNDA ETAPA DERECHA CALLE 34. IZQUIERDA CALLE 41. FRENTE CALLE VARGAS AVENIDA 34 CON 41, CALLE VARGAS, NUMERO 289 CENTRO COMERCIAL;5;5;2737;0;2737;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102023;CENTRO DE EDUCACION INICIAL SIMONCITO  JEAN PIAGEP;URBANIZACI‡N: INAMAR. FRENTE AVENIDA JABILLO. IZQUIERDA CALLE CANAL. DERECHA CALLE ROMA. REFERENCIA URBANIZACION INAMAR CALLE PRINCIPAL ENTRE 43 Y 44 FRENTE A LA CANCHA;2;2;805;0;805;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102024;LICEO NACIONAL BOLIVARIANO PROFESOR CESAR MARTINEZ VALERO;URBANIZACI‡N: RANCHO BELLO. REFERENCIA URBANIZACION RANCHO BELLO SECTOR EL DANTO , CALLE PRINCIPAL;6;6;3225;0;3225;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102025;UNIDAD EDUCATIVA BOLIVARIANA SAN BENITO;BARRIO: SAN BENITO SECTOR EL DANTO. FRENTE AVENIDA 19 DE ABRIL. IZQUIERDA CALLE PRINCIPAL CIUDAD URDANETA. DERECHA CALLE URBANIZACION CIUDAD URDANETA. REFERENCIA BARRIO SAN BENITO SECTOR EL DANTO CALLE PRINCIPAL;3;3;1444;0;1444;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;2;PQ. ALONSO DE OJEDA;211102026;LICEO ANDRES BELLO;URBANIZACI‡N: CIUDAD URDANETA SECTOR EL DANTO. FRENTE CALLE 7 MANZANA 7. IZQUIERDA CALLE 2. REFERENCIA A 200 METROS DEL MERCAL;2;2;986;0;986;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;3;PQ. VENEZUELA;211103002;ESCUELA ESTADAL MAESTRO PASCUAL IGNACIO VILLASMIL;SECTOR CAMPO MIO FRENTE CALLE ESCOLAR. IZQUIERDA CALLEJ‡N SIN NOMBRE ENTRANDO ESTETICA CALLE ESCOLAR BARRIO CAMPO MIO LAGUNILLAS CENTRO COMERCIAL;7;7;3934;0;3934;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;3;PQ. VENEZUELA;211103003;UNIDAD EDUCATIVA NACIONAL AYACUCHO;URBANIZACI‡N: CAMPO ROJO. FRENTE AVENIDA ESCOLAR 901. IZQUIERDA CALLE 9. DERECHA CALLE 10. REFERENCIA CAMPO AYACUCHO CALLE ESCOLAR NUMERO 901 LAGUNILLAS;5;5;2604;0;2604;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;3;PQ. VENEZUELA;211103004;UNIDAD EDUCATIVA NACIONAL ANTONIA ESTELLER;SECTOR: CAMPO EL MILAGRO. FRENTE AVENIDA PRINCIPAL. IZQUIERDA CALLE EL CANO. DERECHA CALLE CAN CAMPO BELLA VISTA. REFERENCIA ENTRANDO POR EL ESTADIO 5 DE JULIO SEGUNDA ENTRADA A MANO DERECHA;8;8;4115;0;4115;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;3;PQ. VENEZUELA;211103006;UNIDAD EDUCATIVA PRIVADA NACIONAL SAN JOSE;URBANIZACI‡N: CAMPO BELLA VISTA. FRENTE CARRETERA T. IZQUIERDA CARRETERA NACIONAL. DERECHA CARRETERA INTERCOMUNAL. REFERENCIA CAMPO BELLA VISTA LAGUNILLAS;5;5;2524;0;2524;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;3;PQ. VENEZUELA;211103007;ESCUELA BASICA NACIONAL CARLOS EMILIANO SALOM;SECTOR: CAMPO BLANCO. FRENTE CALLEJ‡N SIN SALIDA. IZQUIERDA CALLE PATIO CENTRAL PDVSA. DERECHA TROCHA SIN NOMBRE. REFERENCIA CARRETERA 42 AL LADO CLINICA PDVSA;3;3;1775;0;1775;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;3;PQ. VENEZUELA;211103009;ESCUELA NACIONAL TURIACA;BARRIO: TURIACA. FRENTE CARRERA X42. REFERENCIA CARRETERA X NUMERO 42 BARRIO TURIACA LAGUNILLAS;4;4;2094;0;2094;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;3;PQ. VENEZUELA;211103010;UNIDAD EDUCATIVA PRIVADA NACIONAL ANNE FORMER DE OMA•A;SECTOR: TURIACA. FRENTE CALLE X42. IZQUIERDA CALLEJ‡N ADAIN. DERECHA CARRETERA X42. REFERENCIA CALLEJON ADAIN ENTRE 42 Y 43 TURIACAS;2;2;1032;0;1032;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;3;PQ. VENEZUELA;211103011;ESCUELA CONCENTRADA 375-2529;SECTOR: CABEZA E TORO. FRENTE AVENIDA 53. IZQUIERDA AVENIDA V. REFERENCIA CARRETERA V CON LA CARRETERA 53;2;2;879;0;879;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;3;PQ. VENEZUELA;211103015;ESCUELA  BASICA  NACIONAL  BOLIVARIANA MARIA MORENO DE LOPEZ;SECTOR BARRIO VENEZUELA IZQUIERDA CALLEJ‡N ESTUDIANTE. FRENTE CALLEJ‡N ESTUDIANTE BARRIO VENEZUELA CARRETERA P CIUDAD OJEDA CERCA DEL CEMENTERIO CENTRO COMERCIAL;7;7;3940;0;3940;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;4;PQ. CAMPO LARA;211104001;ESCUELA  SOCIAL DE AVANZADA CAMPO LARA  (ANEXO);SECTOR: CAMPO LARA. FRENTE CALLE URDANETA. IZQUIERDA AVENIDA PRINCIPAL. DERECHA CALLE PALENCIA. REFERENCIA AL LADO DEL ESTADIO DE FUTBOL CAMPO LARA CALLE URDANETA;3;3;1742;0;1742;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;4;PQ. CAMPO LARA;211104002;ESCUELA  SOCIAL DE AVANZADA CAMPO LARA;SECTOR: POMPILIO GOMEZ. FRENTE CALLE PIEDRAS BLANCA. IZQUIERDA AVENIDA LARA ZULIA. REFERENCIA CARRETERA LARA ZULIA VIA PIEDRAS BLANCACAMPO LARA;2;2;1149;0;1149;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;4;PQ. CAMPO LARA;211104003;ESCUELA BOLIVARIANA RAFAEL MARIA BARALT;SECTOR: EL MENITO 1. FRENTE CARRETERA PRINCIPAL. REFERENCIA CARRETERA PRINCIPAL LAGUNILLAS CASERIO EL MENITO AL LADO DEL AMBULATORIO Y DIAGONAL AL BATALLON DE RESERVA;2;2;885;0;885;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;5;PQ. LIBERTAD;211105001;ESCUELA  ESTADAL CONCENTRADA NUMERO 90;BARRIO: CAMPO ALEGRE. FRENTE CALLE PROGRESO. IZQUIERDA CALLEJ‡N LOS TIGRES. DERECHA CALLE LAS FLORES. REFERENCIA SECTOR CAMPO ALEGRE AL LADO URBANIZACION TAMARE;2;2;1027;0;1027;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;5;PQ. LIBERTAD;211105002;UNIDAD EDUCATIVA PRIVADA NACIONAL FRAY LUIS DE LEON;URBANIZACI‡N: TAMARE. FRENTE BULEVAR SIMON BOLIVAR. DERECHA AVENIDA ARTERIAL 7 CRISTOBAL COLON. REFERENCIA URBANIZACION TAMARE AL LADO DEL SIMON BOLIVAR;7;7;3854;0;3854;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;5;PQ. LIBERTAD;211105003;ESCUELA BASICA NACIONAL GENERAL ISAIAS MEDINA ANGARITA;BARRIO: LIBERTAD. FRENTE CALLE CARABOBO. IZQUIERDA CALLE PAEZ. DERECHA CALLE VILLA SAN PABLO. REFERENCIA AL LADO DE LA IGLESIA CRISTO REDENTOR;12;12;6700;0;6700;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;5;PQ. LIBERTAD;211105004;CENTRO DE EDUCACION INICIAL MAMA ROSA;SECTOR: LIBERTAD. FRENTE CALLE ISAIAS MEDINA ANGARITA. IZQUIERDA CALLE EZEQUIEL ZAMORA. DERECHA CALLE PAEZ. REFERENCIA AVENIDA ISAIAS MEDINA ANGARITA FRENTE DEL REGISTRO CIVIL;6;6;3331;0;3331;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;5;PQ. LIBERTAD;211105005;ESCUELA BASICA NACIONAL JOSE MARIA VARGAS;SECTOR: LA L. FRENTE CALLE MIRANDA. DERECHA CALLEJ‡N MIRA LAGO. REFERENCIA LAS MOROCHAS SECTOR CAMPO ALEGRE L CALLEJON 1;6;6;3379;0;3379;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;5;PQ. LIBERTAD;211105006;UNIDAD EDUCATIVA COLEGIO JUAN XXIII FE Y ALEGRIA;BARRIO: LIBERTAD. FRENTE CARRETERA J. IZQUIERDA CALLE EL CARMEN. DERECHA AVENIDA ARTERIAL 7. REFERENCIA DIAGONAL AL CDI TAMARE;5;5;2409;0;2409;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;5;PQ. LIBERTAD;211105007;GRUPO ESCOLAR MARIA DOLORES DE CASTRO;URBANIZACI‡N: NUEVA VENEZUELA. FRENTE CALLE PRINCIPAL E. IZQUIERDA CALLE 12. DERECHA CALLE K. REFERENCIA ENTRANDO POR LA VENTA DE REPUESTOS TODOTREN;4;4;2257;0;2257;T
21;EDO. ZULIA;11;MP. LAGUNILLAS;5;PQ. LIBERTAD;211105008;UNIDAD EDUCATIVA NACIONAL LA VICTORIA;BARRIO: LA VICTORIA. FRENTE CALLE JOSE FELIX RIVAS. IZQUIERDA CALLE SIMON RODRIGUEZ. DERECHA CALLE LIBERTADORES DE AMARICA. REFERENCIA BARRIO LA VICTORIA CARRETERA L AVENIDA 51 AL FINAL;4;4;1789;0;1789;T
